Store,Dept,Date,Type,Size,IsHoliday,Weekly_Sales
3,4,2018-09-03,A,67777,False,7337.48
3,4,2018-09-10,A,67777,False,7337.48
3,4,2018-09-17,A,67777,False,7337.48
3,4,2018-09-24,A,67777,False,7337.48
3,4,2018-10-01,A,67777,False,7619.63
3,4,2018-10-08,A,67777,False,7619.63
3,4,2018-10-15,A,67777,False,7619.63
3,4,2018-10-22,A,67777,False,7619.63
3,4,2018-10-29,A,67777,False,7619.63
3,4,2018-11-05,A,67777,True,10497.59
3,4,2018-11-12,A,67777,True,10497.59
3,4,2018-11-19,A,67777,True,10497.59
3,4,2018-11-26,A,67777,True,10497.59
3,4,2018-12-03,A,67777,True,11851.93
3,4,2018-12-10,A,67777,True,11851.93
3,4,2018-12-17,A,67777,True,11851.93
3,4,2018-12-24,A,67777,True,11851.93
3,4,2018-12-31,A,67777,True,11851.93
3,4,2019-01-07,A,67777,False,6773.18
3,4,2019-01-14,A,67777,False,6773.18
3,4,2019-01-21,A,67777,False,6773.18
3,4,2019-01-28,A,67777,False,6773.18
3,4,2019-02-04,A,67777,False,6491.02
3,4,2019-02-11,A,67777,False,6491.02
3,4,2019-02-18,A,67777,False,6491.02
3,4,2019-02-25,A,67777,False,6491.02
3,4,2019-03-04,A,67777,False,7055.33
3,4,2019-03-11,A,67777,False,7055.33
3,4,2019-03-18,A,67777,False,7055.33
3,4,2019-03-25,A,67777,False,7055.33
3,4,2019-04-01,A,67777,False,7337.48
3,4,2019-04-08,A,67777,False,7337.48
3,4,2019-04-15,A,67777,False,7337.48
3,4,2019-04-22,A,67777,False,7337.48
3,4,2019-04-29,A,67777,False,7337.48
3,4,2019-05-06,A,67777,False,7619.63
3,4,2019-05-13,A,67777,False,7619.63
3,4,2019-05-20,A,67777,False,7619.63
3,4,2019-05-27,A,67777,False,7619.63
3,4,2019-06-03,A,67777,False,7901.79
3,4,2019-06-10,A,67777,False,7901.79
3,4,2019-06-17,A,67777,False,7901.79
3,4,2019-06-24,A,67777,False,7901.79
3,4,2019-07-01,A,67777,False,8183.94
3,4,2019-07-08,A,67777,False,8183.94
3,4,2019-07-15,A,67777,False,8183.94
3,4,2019-07-22,A,67777,False,8183.94
3,4,2019-07-29,A,67777,False,8183.94
3,4,2019-08-05,A,67777,False,7901.79
3,4,2019-08-12,A,67777,False,7901.79
3,4,2019-08-19,A,67777,False,7901.79
3,4,2019-08-26,A,67777,False,7901.79
3,4,2019-09-02,A,67777,False,7337.48
3,4,2019-09-09,A,67777,False,7337.48
3,4,2019-09-16,A,67777,False,7337.48
3,4,2019-09-23,A,67777,False,7337.48
3,4,2019-09-30,A,67777,False,7337.48
3,4,2019-10-07,A,67777,False,7619.63
3,4,2019-10-14,A,67777,False,7619.63
3,4,2019-10-21,A,67777,False,7619.63
3,4,2019-10-28,A,67777,False,7619.63
3,4,2019-11-04,A,67777,True,10497.59
3,4,2019-11-11,A,67777,True,10497.59
3,4,2019-11-18,A,67777,True,10497.59
3,4,2019-11-25,A,67777,True,10497.59
3,4,2019-12-02,A,67777,True,11851.93
3,4,2019-12-09,A,67777,True,11851.93
3,4,2019-12-16,A,67777,True,11851.93
3,4,2019-12-23,A,67777,True,11851.93
3,4,2019-12-30,A,67777,True,11851.93
3,4,2020-01-06,A,67777,False,6773.18
3,4,2020-01-13,A,67777,False,6773.18
3,4,2020-01-20,A,67777,False,6773.18
3,4,2020-01-27,A,67777,False,6773.18
3,4,2020-02-03,A,67777,False,6491.02
3,4,2020-02-10,A,67777,False,6491.02
3,4,2020-02-17,A,67777,False,6491.02
3,4,2020-02-24,A,67777,False,6491.02
3,4,2020-03-02,A,67777,False,7055.33
3,4,2020-03-09,A,67777,False,7055.33
3,4,2020-03-16,A,67777,False,7055.33
3,4,2020-03-23,A,67777,False,7055.33
3,4,2020-03-30,A,67777,False,7055.33
3,4,2020-04-06,A,67777,False,7337.48
3,4,2020-04-13,A,67777,False,7337.48
3,4,2020-04-20,A,67777,False,7337.48
3,4,2020-04-27,A,67777,False,7337.48
3,4,2020-05-04,A,67777,False,7619.63
3,4,2020-05-11,A,67777,False,7619.63
3,4,2020-05-18,A,67777,False,7619.63
3,4,2020-05-25,A,67777,False,7619.63
3,4,2020-06-01,A,67777,False,7901.79
3,4,2020-06-08,A,67777,False,7901.79
3,4,2020-06-15,A,67777,False,7901.79
3,4,2020-06-22,A,67777,False,7901.79
3,4,2020-06-29,A,67777,False,7901.79
3,4,2020-07-06,A,67777,False,8183.94
3,4,2020-07-13,A,67777,False,8183.94
3,4,2020-07-20,A,67777,False,8183.94
3,4,2020-07-27,A,67777,False,8183.94
3,4,2020-08-03,A,67777,False,7901.79
3,4,2020-08-10,A,67777,False,7901.79
3,4,2020-08-17,A,67777,False,7901.79
3,4,2020-08-24,A,67777,False,7901.79
3,4,2020-08-31,A,67777,False,7901.79
3,4,2020-09-07,A,67777,False,7337.48
3,4,2020-09-14,A,67777,False,7337.48
3,4,2020-09-21,A,67777,False,7337.48
3,4,2020-09-28,A,67777,False,7337.48
3,4,2020-10-05,A,67777,False,7619.63
3,4,2020-10-12,A,67777,False,7619.63
3,4,2020-10-19,A,67777,False,7619.63
3,4,2020-10-26,A,67777,False,7619.63
3,4,2020-11-02,A,67777,True,10497.59
3,4,2020-11-09,A,67777,True,10497.59
3,4,2020-11-16,A,67777,True,10497.59
3,4,2020-11-23,A,67777,True,10497.59
3,4,2020-11-30,A,67777,True,10497.59
3,4,2020-12-07,A,67777,True,11851.93
3,4,2020-12-14,A,67777,True,11851.93
3,4,2020-12-21,A,67777,True,11851.93
3,4,2020-12-28,A,67777,False,10159.01
3,4,2021-01-04,A,67777,False,6773.18
3,4,2021-01-11,A,67777,False,6773.18
3,4,2021-01-18,A,67777,False,6773.18
3,4,2021-01-25,A,67777,False,6773.18
3,4,2021-02-01,A,67777,False,6491.02
3,4,2021-02-08,A,67777,False,6491.02
3,4,2021-02-15,A,67777,False,6491.02
3,4,2021-02-22,A,67777,False,6491.02
3,4,2021-03-01,A,67777,False,7055.33
3,4,2021-03-08,A,67777,False,7055.33
3,4,2021-03-15,A,67777,False,7055.33
3,4,2021-03-22,A,67777,False,7055.33
3,4,2021-03-29,A,67777,False,7055.33
3,4,2021-04-05,A,67777,False,7337.48
3,4,2021-04-12,A,67777,False,7337.48
3,4,2021-04-19,A,67777,False,7337.48
3,4,2021-04-26,A,67777,False,7337.48
3,4,2021-05-03,A,67777,False,7619.63
3,4,2021-05-10,A,67777,False,7619.63
3,4,2021-05-17,A,67777,False,7619.63
3,4,2021-05-24,A,67777,False,7619.63
3,4,2021-05-31,A,67777,False,7619.63
3,4,2021-06-07,A,67777,False,7901.79
3,4,2021-06-14,A,67777,False,7901.79
3,4,2021-06-21,A,67777,False,7901.79
3,4,2021-06-28,A,67777,False,7901.79
3,4,2021-07-05,A,67777,False,8183.94
3,4,2021-07-12,A,67777,False,8183.94
3,4,2021-07-19,A,67777,False,8183.94
3,4,2021-07-26,A,67777,False,8183.94
3,4,2021-08-02,A,67777,False,7901.79
3,4,2021-08-09,A,67777,False,7901.79
3,4,2021-08-16,A,67777,False,7901.79
3,4,2021-08-23,A,67777,False,7901.79
3,4,2021-08-30,A,67777,False,7901.79
3,4,2021-09-06,A,67777,False,7337.48
3,4,2021-09-13,A,67777,False,7337.48
3,4,2021-09-20,A,67777,False,7337.48
3,4,2021-09-27,A,67777,False,7337.48
3,4,2021-10-04,A,67777,False,7619.63
3,4,2021-10-11,A,67777,False,7619.63
3,4,2021-10-18,A,67777,False,7619.63
3,4,2021-10-25,A,67777,False,7619.63
3,4,2021-11-01,A,67777,True,10497.59
3,4,2021-11-08,A,67777,True,10497.59
3,4,2021-11-15,A,67777,True,10497.59
3,4,2021-11-22,A,67777,True,10497.59
3,4,2021-11-29,A,67777,True,10497.59
3,4,2021-12-06,A,67777,True,11851.93
3,4,2021-12-13,A,67777,True,11851.93
3,4,2021-12-20,A,67777,True,11851.93
3,4,2021-12-27,A,67777,True,11851.93
3,4,2022-01-03,A,67777,False,6773.18
3,4,2022-01-10,A,67777,False,6773.18
3,4,2022-01-17,A,67777,False,6773.18
3,4,2022-01-24,A,67777,False,6773.18
3,4,2022-01-31,A,67777,False,6773.18
3,4,2022-02-07,A,67777,False,6491.02
3,4,2022-02-14,A,67777,False,6491.02
3,4,2022-02-21,A,67777,False,6491.02
3,4,2022-02-28,A,67777,False,6491.02
3,4,2022-03-07,A,67777,False,7055.33
3,4,2022-03-14,A,67777,False,7055.33
3,4,2022-03-21,A,67777,False,7055.33
3,4,2022-03-28,A,67777,False,7055.33
3,4,2022-04-04,A,67777,False,7337.48
3,4,2022-04-11,A,67777,False,7337.48
3,4,2022-04-18,A,67777,False,7337.48
3,4,2022-04-25,A,67777,False,7337.48
3,4,2022-05-02,A,67777,False,7619.63
3,4,2022-05-09,A,67777,False,7619.63
3,4,2022-05-16,A,67777,False,7619.63
3,4,2022-05-23,A,67777,False,7619.63
3,4,2022-05-30,A,67777,False,7619.63
3,4,2022-06-06,A,67777,False,7901.79
3,4,2022-06-13,A,67777,False,7901.79
3,4,2022-06-20,A,67777,False,7901.79
3,4,2022-06-27,A,67777,False,7901.79
3,4,2022-07-04,A,67777,False,8183.94
3,4,2022-07-11,A,67777,False,8183.94
3,4,2022-07-18,A,67777,False,8183.94
3,4,2022-07-25,A,67777,False,8183.94
3,4,2022-08-01,A,67777,False,7901.79
3,4,2022-08-08,A,67777,False,7901.79
3,4,2022-08-15,A,67777,False,7901.79
3,4,2022-08-22,A,67777,False,7901.79
3,4,2022-08-29,A,67777,False,7901.79
3,4,2022-09-05,A,67777,False,7337.48
3,4,2022-09-12,A,67777,False,7337.48
3,4,2022-09-19,A,67777,False,7337.48
3,4,2022-09-26,A,67777,False,7337.48
3,4,2022-10-03,A,67777,False,7619.63
3,4,2022-10-10,A,67777,False,7619.63
3,4,2022-10-17,A,67777,False,7619.63
3,4,2022-10-24,A,67777,False,7619.63
3,4,2022-10-31,A,67777,False,7619.63
3,4,2022-11-07,A,67777,True,10497.59
3,4,2022-11-14,A,67777,True,10497.59
3,4,2022-11-21,A,67777,True,10497.59
3,4,2022-11-28,A,67777,True,10497.59
3,4,2022-12-05,A,67777,True,11851.93
3,4,2022-12-12,A,67777,True,11851.93
3,4,2022-12-19,A,67777,True,11851.93
3,4,2022-12-26,A,67777,True,11851.93
3,4,2023-01-02,A,67777,False,6773.18
3,4,2023-01-09,A,67777,False,6773.18
3,4,2023-01-16,A,67777,False,6773.18
3,4,2023-01-23,A,67777,False,6773.18
3,4,2023-01-30,A,67777,False,6773.18
3,4,2023-02-06,A,67777,False,6491.02
3,4,2023-02-13,A,67777,False,6491.02
3,4,2023-02-20,A,67777,False,6491.02
3,4,2023-02-27,A,67777,False,6491.02
3,4,2023-03-06,A,67777,False,7055.33
3,4,2023-03-13,A,67777,False,7055.33
3,4,2023-03-20,A,67777,False,7055.33
3,4,2023-03-27,A,67777,False,7055.33
3,4,2023-04-03,A,67777,False,7337.48
3,4,2023-04-10,A,67777,False,7337.48
3,4,2023-04-17,A,67777,False,7337.48
3,4,2023-04-24,A,67777,False,7337.48
3,4,2023-05-01,A,67777,False,7619.63
3,4,2023-05-08,A,67777,False,7619.63
3,4,2023-05-15,A,67777,False,7619.63
3,4,2023-05-22,A,67777,False,7619.63
3,4,2023-05-29,A,67777,False,7619.63
3,4,2023-06-05,A,67777,False,7901.79
3,4,2023-06-12,A,67777,False,7901.79
3,4,2023-06-19,A,67777,False,7901.79
3,4,2023-06-26,A,67777,False,7901.79
3,4,2023-07-03,A,67777,False,8183.94
3,4,2023-07-10,A,67777,False,8183.94
3,4,2023-07-17,A,67777,False,8183.94
3,4,2023-07-24,A,67777,False,8183.94
3,4,2023-07-31,A,67777,False,8183.94
3,4,2023-08-07,A,67777,False,7901.79
3,4,2023-08-14,A,67777,False,7901.79
3,4,2023-08-21,A,67777,False,7901.79
3,4,2023-08-28,A,67777,False,7901.79
3,4,2023-09-04,A,67777,False,7337.48
3,4,2023-09-11,A,67777,False,7337.48
3,4,2023-09-18,A,67777,False,7337.48
3,4,2023-09-25,A,67777,False,7337.48
3,4,2023-10-02,A,67777,False,7619.63
3,4,2023-10-09,A,67777,False,7619.63
3,4,2023-10-16,A,67777,False,7619.63
3,4,2023-10-23,A,67777,False,7619.63
3,4,2023-10-30,A,67777,False,7619.63
3,4,2023-11-06,A,67777,True,10497.59
3,4,2023-11-13,A,67777,True,10497.59
3,4,2023-11-20,A,67777,True,10497.59
3,4,2023-11-27,A,67777,True,10497.59
3,4,2023-12-04,A,67777,True,11851.93
3,4,2023-12-11,A,67777,True,11851.93
3,4,2023-12-18,A,67777,True,11851.93
3,4,2023-12-25,A,67777,True,11851.93
3,5,2018-01-01,A,67777,False,6875.41
3,5,2018-01-08,A,67777,False,6875.41
3,5,2018-01-15,A,67777,False,6875.41
3,5,2018-01-22,A,67777,False,6875.41
3,5,2018-01-29,A,67777,False,6875.41
3,5,2018-02-05,A,67777,False,6587.58
3,5,2018-02-12,A,67777,False,6587.58
3,5,2018-02-19,A,67777,False,6587.58
3,5,2018-02-26,A,67777,False,6587.58
3,5,2018-03-05,A,67777,False,7163.24
3,5,2018-03-12,A,67777,False,7163.24
3,5,2018-03-19,A,67777,False,7163.24
3,5,2018-03-26,A,67777,False,7163.24
3,5,2018-04-02,A,67777,False,7451.08
3,5,2018-04-09,A,67777,False,7451.08
3,5,2018-04-16,A,67777,False,7451.08
3,5,2018-04-23,A,67777,False,7451.08
3,5,2018-04-30,A,67777,False,7451.08
3,5,2018-05-07,A,67777,False,7738.91
3,5,2018-05-14,A,67777,False,7738.91
3,5,2018-05-21,A,67777,False,7738.91
3,5,2018-05-28,A,67777,False,7738.91
3,5,2018-06-04,A,67777,False,8026.74
3,5,2018-06-11,A,67777,False,8026.74
3,5,2018-06-18,A,67777,False,8026.74
3,5,2018-06-25,A,67777,False,8026.74
3,5,2018-07-02,A,67777,False,8314.57
3,5,2018-07-09,A,67777,False,8314.57
3,5,2018-07-16,A,67777,False,8314.57
3,5,2018-07-23,A,67777,False,8314.57
3,5,2018-07-30,A,67777,False,8314.57
3,5,2018-08-06,A,67777,False,8026.74
3,5,2018-08-13,A,67777,False,8026.74
3,5,2018-08-20,A,67777,False,8026.74
3,5,2018-08-27,A,67777,False,8026.74
3,5,2018-09-03,A,67777,False,7451.08
3,5,2018-09-10,A,67777,False,7451.08
3,5,2018-09-17,A,67777,False,7451.08
3,5,2018-09-24,A,67777,False,7451.08
3,5,2018-10-01,A,67777,False,7738.91
3,5,2018-10-08,A,67777,False,7738.91
3,5,2018-10-15,A,67777,False,7738.91
3,5,2018-10-22,A,67777,False,7738.91
3,5,2018-10-29,A,67777,False,7738.91
3,5,2018-11-05,A,67777,True,10674.8
3,5,2018-11-12,A,67777,True,10674.8
3,5,2018-11-19,A,67777,True,10674.8
3,5,2018-11-26,A,67777,True,10674.8
3,5,2018-12-03,A,67777,True,12056.4
3,5,2018-12-10,A,67777,True,12056.4
3,5,2018-12-17,A,67777,True,12056.4
3,5,2018-12-24,A,67777,True,12056.4
3,5,2018-12-31,A,67777,True,12056.4
3,5,2019-01-07,A,67777,False,6875.41
3,5,2019-01-14,A,67777,False,6875.41
3,5,2019-01-21,A,67777,False,6875.41
3,5,2019-01-28,A,67777,False,6875.41
3,5,2019-02-04,A,67777,False,6587.58
3,5,2019-02-11,A,67777,False,6587.58
3,5,2019-02-18,A,67777,False,6587.58
3,5,2019-02-25,A,67777,False,6587.58
3,5,2019-03-04,A,67777,False,7163.24
3,5,2019-03-11,A,67777,False,7163.24
3,5,2019-03-18,A,67777,False,7163.24
3,5,2019-03-25,A,67777,False,7163.24
3,5,2019-04-01,A,67777,False,7451.08
3,5,2019-04-08,A,67777,False,7451.08
3,5,2019-04-15,A,67777,False,7451.08
3,5,2019-04-22,A,67777,False,7451.08
3,5,2019-04-29,A,67777,False,7451.08
3,5,2019-05-06,A,67777,False,7738.91
3,5,2019-05-13,A,67777,False,7738.91
3,5,2019-05-20,A,67777,False,7738.91
3,5,2019-05-27,A,67777,False,7738.91
3,5,2019-06-03,A,67777,False,8026.74
3,5,2019-06-10,A,67777,False,8026.74
3,5,2019-06-17,A,67777,False,8026.74
3,5,2019-06-24,A,67777,False,8026.74
3,5,2019-07-01,A,67777,False,8314.57
3,5,2019-07-08,A,67777,False,8314.57
3,5,2019-07-15,A,67777,False,8314.57
3,5,2019-07-22,A,67777,False,8314.57
3,5,2019-07-29,A,67777,False,8314.57
3,5,2019-08-05,A,67777,False,8026.74
3,5,2019-08-12,A,67777,False,8026.74
3,5,2019-08-19,A,67777,False,8026.74
3,5,2019-08-26,A,67777,False,8026.74
3,5,2019-09-02,A,67777,False,7451.08
3,5,2019-09-09,A,67777,False,7451.08
3,5,2019-09-16,A,67777,False,7451.08
3,5,2019-09-23,A,67777,False,7451.08
3,5,2019-09-30,A,67777,False,7451.08
3,5,2019-10-07,A,67777,False,7738.91
3,5,2019-10-14,A,67777,False,7738.91
3,5,2019-10-21,A,67777,False,7738.91
3,5,2019-10-28,A,67777,False,7738.91
3,5,2019-11-04,A,67777,True,10674.8
3,5,2019-11-11,A,67777,True,10674.8
3,5,2019-11-18,A,67777,True,10674.8
3,5,2019-11-25,A,67777,True,10674.8
3,5,2019-12-02,A,67777,True,12056.4
3,5,2019-12-09,A,67777,True,12056.4
3,5,2019-12-16,A,67777,True,12056.4
3,5,2019-12-23,A,67777,True,12056.4
3,5,2019-12-30,A,67777,True,12056.4
3,5,2020-01-06,A,67777,False,6875.41
3,5,2020-01-13,A,67777,False,6875.41
3,5,2020-01-20,A,67777,False,6875.41
3,5,2020-01-27,A,67777,False,6875.41
3,5,2020-02-03,A,67777,False,6587.58
3,5,2020-02-10,A,67777,False,6587.58
3,5,2020-02-17,A,67777,False,6587.58
3,5,2020-02-24,A,67777,False,6587.58
3,5,2020-03-02,A,67777,False,7163.24
3,5,2020-03-09,A,67777,False,7163.24
3,5,2020-03-16,A,67777,False,7163.24
3,5,2020-03-23,A,67777,False,7163.24
3,5,2020-03-30,A,67777,False,7163.24
3,5,2020-04-06,A,67777,False,7451.08
3,5,2020-04-13,A,67777,False,7451.08
3,5,2020-04-20,A,67777,False,7451.08
3,5,2020-04-27,A,67777,False,7451.08
3,5,2020-05-04,A,67777,False,7738.91
3,5,2020-05-11,A,67777,False,7738.91
3,5,2020-05-18,A,67777,False,7738.91
3,5,2020-05-25,A,67777,False,7738.91
3,5,2020-06-01,A,67777,False,8026.74
3,5,2020-06-08,A,67777,False,8026.74
3,5,2020-06-15,A,67777,False,8026.74
3,5,2020-06-22,A,67777,False,8026.74
3,5,2020-06-29,A,67777,False,8026.74
3,5,2020-07-06,A,67777,False,8314.57
3,5,2020-07-13,A,67777,False,8314.57
3,5,2020-07-20,A,67777,False,8314.57
3,5,2020-07-27,A,67777,False,8314.57
3,5,2020-08-03,A,67777,False,8026.74
3,5,2020-08-10,A,67777,False,8026.74
3,5,2020-08-17,A,67777,False,8026.74
3,5,2020-08-24,A,67777,False,8026.74
3,5,2020-08-31,A,67777,False,8026.74
3,5,2020-09-07,A,67777,False,7451.08
3,5,2020-09-14,A,67777,False,7451.08
3,5,2020-09-21,A,67777,False,7451.08
3,5,2020-09-28,A,67777,False,7451.08
3,5,2020-10-05,A,67777,False,7738.91
3,5,2020-10-12,A,67777,False,7738.91
3,5,2020-10-19,A,67777,False,7738.91
3,5,2020-10-26,A,67777,False,7738.91
3,5,2020-11-02,A,67777,True,10674.8
3,5,2020-11-09,A,67777,True,10674.8
3,5,2020-11-16,A,67777,True,10674.8
3,5,2020-11-23,A,67777,True,10674.8
3,5,2020-11-30,A,67777,True,10674.8
3,5,2020-12-07,A,67777,True,12056.4
3,5,2020-12-14,A,67777,True,12056.4
3,5,2020-12-21,A,67777,True,12056.4
3,5,2020-12-28,A,67777,False,10329.4
3,5,2021-01-04,A,67777,False,6875.41
3,5,2021-01-11,A,67777,False,6875.41
3,5,2021-01-18,A,67777,False,6875.41
3,5,2021-01-25,A,67777,False,6875.41
3,5,2021-02-01,A,67777,False,6587.58
3,5,2021-02-08,A,67777,False,6587.58
3,5,2021-02-15,A,67777,False,6587.58
3,5,2021-02-22,A,67777,False,6587.58
3,5,2021-03-01,A,67777,False,7163.24
3,5,2021-03-08,A,67777,False,7163.24
3,5,2021-03-15,A,67777,False,7163.24
3,5,2021-03-22,A,67777,False,7163.24
3,5,2021-03-29,A,67777,False,7163.24
3,5,2021-04-05,A,67777,False,7451.08
3,5,2021-04-12,A,67777,False,7451.08
3,5,2021-04-19,A,67777,False,7451.08
3,5,2021-04-26,A,67777,False,7451.08
3,5,2021-05-03,A,67777,False,7738.91
3,5,2021-05-10,A,67777,False,7738.91
3,5,2021-05-17,A,67777,False,7738.91
3,5,2021-05-24,A,67777,False,7738.91
3,5,2021-05-31,A,67777,False,7738.91
3,5,2021-06-07,A,67777,False,8026.74
3,5,2021-06-14,A,67777,False,8026.74
3,5,2021-06-21,A,67777,False,8026.74
3,5,2021-06-28,A,67777,False,8026.74
3,5,2021-07-05,A,67777,False,8314.57
3,5,2021-07-12,A,67777,False,8314.57
3,5,2021-07-19,A,67777,False,8314.57
3,5,2021-07-26,A,67777,False,8314.57
3,5,2021-08-02,A,67777,False,8026.74
3,5,2021-08-09,A,67777,False,8026.74
3,5,2021-08-16,A,67777,False,8026.74
3,5,2021-08-23,A,67777,False,8026.74
3,5,2021-08-30,A,67777,False,8026.74
3,5,2021-09-06,A,67777,False,7451.08
3,5,2021-09-13,A,67777,False,7451.08
3,5,2021-09-20,A,67777,False,7451.08
3,5,2021-09-27,A,67777,False,7451.08
3,5,2021-10-04,A,67777,False,7738.91
3,5,2021-10-11,A,67777,False,7738.91
3,5,2021-10-18,A,67777,False,7738.91
3,5,2021-10-25,A,67777,False,7738.91
3,5,2021-11-01,A,67777,True,10674.8
3,5,2021-11-08,A,67777,True,10674.8
3,5,2021-11-15,A,67777,True,10674.8
3,5,2021-11-22,A,67777,True,10674.8
3,5,2021-11-29,A,67777,True,10674.8
3,5,2021-12-06,A,67777,True,12056.4
3,5,2021-12-13,A,67777,True,12056.4
3,5,2021-12-20,A,67777,True,12056.4
3,5,2021-12-27,A,67777,True,12056.4
3,5,2022-01-03,A,67777,False,6875.41
3,5,2022-01-10,A,67777,False,6875.41
3,5,2022-01-17,A,67777,False,6875.41
3,5,2022-01-24,A,67777,False,6875.41
3,5,2022-01-31,A,67777,False,6875.41
3,5,2022-02-07,A,67777,False,6587.58
3,5,2022-02-14,A,67777,False,6587.58
3,5,2022-02-21,A,67777,False,6587.58
3,5,2022-02-28,A,67777,False,6587.58
3,5,2022-03-07,A,67777,False,7163.24
3,5,2022-03-14,A,67777,False,7163.24
3,5,2022-03-21,A,67777,False,7163.24
3,5,2022-03-28,A,67777,False,7163.24
3,5,2022-04-04,A,67777,False,7451.08
3,5,2022-04-11,A,67777,False,7451.08
3,5,2022-04-18,A,67777,False,7451.08
3,5,2022-04-25,A,67777,False,7451.08
3,5,2022-05-02,A,67777,False,7738.91
3,5,2022-05-09,A,67777,False,7738.91
3,5,2022-05-16,A,67777,False,7738.91
3,5,2022-05-23,A,67777,False,7738.91
3,5,2022-05-30,A,67777,False,7738.91
3,5,2022-06-06,A,67777,False,8026.74
3,5,2022-06-13,A,67777,False,8026.74
3,5,2022-06-20,A,67777,False,8026.74
3,5,2022-06-27,A,67777,False,8026.74
3,5,2022-07-04,A,67777,False,8314.57
3,5,2022-07-11,A,67777,False,8314.57
3,5,2022-07-18,A,67777,False,8314.57
3,5,2022-07-25,A,67777,False,8314.57
3,5,2022-08-01,A,67777,False,8026.74
3,5,2022-08-08,A,67777,False,8026.74
3,5,2022-08-15,A,67777,False,8026.74
3,5,2022-08-22,A,67777,False,8026.74
3,5,2022-08-29,A,67777,False,8026.74
3,5,2022-09-05,A,67777,False,7451.08
3,5,2022-09-12,A,67777,False,7451.08
3,5,2022-09-19,A,67777,False,7451.08
3,5,2022-09-26,A,67777,False,7451.08
3,5,2022-10-03,A,67777,False,7738.91
3,5,2022-10-10,A,67777,False,7738.91
3,5,2022-10-17,A,67777,False,7738.91
3,5,2022-10-24,A,67777,False,7738.91
3,5,2022-10-31,A,67777,False,7738.91
3,5,2022-11-07,A,67777,True,10674.8
3,5,2022-11-14,A,67777,True,10674.8
3,5,2022-11-21,A,67777,True,10674.8
3,5,2022-11-28,A,67777,True,10674.8
3,5,2022-12-05,A,67777,True,12056.4
3,5,2022-12-12,A,67777,True,12056.4
3,5,2022-12-19,A,67777,True,12056.4
3,5,2022-12-26,A,67777,True,12056.4
3,5,2023-01-02,A,67777,False,6875.41
3,5,2023-01-09,A,67777,False,6875.41
3,5,2023-01-16,A,67777,False,6875.41
3,5,2023-01-23,A,67777,False,6875.41
3,5,2023-01-30,A,67777,False,6875.41
3,5,2023-02-06,A,67777,False,6587.58
3,5,2023-02-13,A,67777,False,6587.58
3,5,2023-02-20,A,67777,False,6587.58
3,5,2023-02-27,A,67777,False,6587.58
3,5,2023-03-06,A,67777,False,7163.24
3,5,2023-03-13,A,67777,False,7163.24
3,5,2023-03-20,A,67777,False,7163.24
3,5,2023-03-27,A,67777,False,7163.24
3,5,2023-04-03,A,67777,False,7451.08
3,5,2023-04-10,A,67777,False,7451.08
3,5,2023-04-17,A,67777,False,7451.08
3,5,2023-04-24,A,67777,False,7451.08
3,5,2023-05-01,A,67777,False,7738.91
3,5,2023-05-08,A,67777,False,7738.91
3,5,2023-05-15,A,67777,False,7738.91
3,5,2023-05-22,A,67777,False,7738.91
3,5,2023-05-29,A,67777,False,7738.91
3,5,2023-06-05,A,67777,False,8026.74
3,5,2023-06-12,A,67777,False,8026.74
3,5,2023-06-19,A,67777,False,8026.74
3,5,2023-06-26,A,67777,False,8026.74
3,5,2023-07-03,A,67777,False,8314.57
3,5,2023-07-10,A,67777,False,8314.57
3,5,2023-07-17,A,67777,False,8314.57
3,5,2023-07-24,A,67777,False,8314.57
3,5,2023-07-31,A,67777,False,8314.57
3,5,2023-08-07,A,67777,False,8026.74
3,5,2023-08-14,A,67777,False,8026.74
3,5,2023-08-21,A,67777,False,8026.74
3,5,2023-08-28,A,67777,False,8026.74
3,5,2023-09-04,A,67777,False,7451.08
3,5,2023-09-11,A,67777,False,7451.08
3,5,2023-09-18,A,67777,False,7451.08
3,5,2023-09-25,A,67777,False,7451.08
3,5,2023-10-02,A,67777,False,7738.91
3,5,2023-10-09,A,67777,False,7738.91
3,5,2023-10-16,A,67777,False,7738.91
3,5,2023-10-23,A,67777,False,7738.91
3,5,2023-10-30,A,67777,False,7738.91
3,5,2023-11-06,A,67777,True,10674.8
3,5,2023-11-13,A,67777,True,10674.8
3,5,2023-11-20,A,67777,True,10674.8
3,5,2023-11-27,A,67777,True,10674.8
3,5,2023-12-04,A,67777,True,12056.4
3,5,2023-12-11,A,67777,True,12056.4
3,5,2023-12-18,A,67777,True,12056.4
3,5,2023-12-25,A,67777,True,12056.4
4,1,2018-01-01,B,86666,False,6583.87
4,1,2018-01-08,B,86666,False,6583.87
4,1,2018-01-15,B,86666,False,6583.87
4,1,2018-01-22,B,86666,False,6583.87
4,1,2018-01-29,B,86666,False,6583.87
4,1,2018-02-05,B,86666,False,6338.47
4,1,2018-02-12,B,86666,False,6338.47
4,1,2018-02-19,B,86666,False,6338.47
4,1,2018-02-26,B,86666,False,6338.47
4,1,2018-03-05,B,86666,False,6829.27
4,1,2018-03-12,B,86666,False,6829.27
4,1,2018-03-19,B,86666,False,6829.27
4,1,2018-03-26,B,86666,False,6829.27
4,1,2018-04-02,B,86666,False,7074.67
4,1,2018-04-09,B,86666,False,7074.67
4,1,2018-04-16,B,86666,False,7074.67
